item_category,buy,cart,fav,pv
10066,0,0,1,59
10068,0,2,1,13
10069,0,1,0,3
10072,45,136,67,7009
10073,3,19,5,179
10075,1,1,0,117
10076,0,1,0,13
10078,1,1,1,130
10079,214,446,75,6510
10080,2,8,1,92
10081,0,1,0,9
10082,2,5,4,163
10083,0,8,0,39
10085,7,28,10,990
10090,0,0,0,1
10091,4,18,0,207
10092,4,5,5,99
10093,0,0,0,7
10094,0,1,0,24
10101,8,10,0,140
10103,0,0,0,5
10106,0,1,0,25
10107,5,8,6,391
10108,3,11,2,235
10109,0,0,0,31
10110,0,3,0,10
10111,7,10,4,199
10112,6,25,14,602
10115,1,3,0,36
10118,0,0,0,32
10119,0,0,0,7
10120,9,71,66,6368
10121,267,0,8,3110
10122,9,10,10,363
10123,0,0,0,3
10125,1,1,1,45
10129,1,1,1,114
10130,0,0,2,54
10132,0,0,0,6
10134,3,7,3,179
10135,75,169,93,4538
10137,12,61,24,1643
10138,15,38,11,222
10141,16,69,13,696
10142,0,0,0,2
10143,0,0,1,44
10144,1,7,1,159
10145,0,0,0,139
10149,0,0,0,16
10150,2,0,0,43
10153,2,1,1,52
10155,1,13,27,2406
10156,0,0,0,2
10158,0,0,0,8
10159,0,2,2,102
10160,0,0,0,10
10161,8,24,5,660
10162,15,12,8,482
10163,0,0,0,9
10164,0,1,1,25
10168,0,0,0,12
10174,10,28,6,630
10175,6,4,2,104
10176,0,0,0,13
10177,7,20,4,393
10179,17,31,2,374
10181,2,6,1,352
10184,0,0,0,3
10187,67,158,59,2606
10188,0,2,0,62
10189,0,0,0,1
10190,0,0,1,4
10191,1,0,0,68
10193,2,12,5,240
10194,1,7,5,100
10196,1,0,0,5
10197,0,0,0,5
10198,0,0,0,5
10199,0,0,7,241
10201,1,3,0,45
10202,0,0,0,2
10205,3,5,1,40
10206,10,27,2,164
10209,13,27,8,714
10210,0,0,1,100
10212,0,1,0,91
10213,14,57,46,2416
10214,0,2,0,82
10215,5,4,7,443
10216,10,30,29,1997
10217,0,0,0,1
10218,19,37,14,803
10220,3,1,1,29
10222,0,0,0,7
10223,179,572,576,25060
10225,0,0,0,32
10226,0,2,0,41
10227,0,1,1,84
10230,2,1,0,111
10232,0,0,0,3
10233,0,0,1,66
10234,3,19,32,782
10235,0,0,1,6
10236,69,162,51,2762
10237,3,3,0,75
10238,0,0,0,2
10239,0,7,11,1090
10240,3,10,13,485
10241,11,26,16,749
10242,32,428,496,18978
10243,0,0,0,5
10245,3,1,3,148
10247,4,5,3,111
10248,0,0,0,33
10250,42,134,54,3040
10252,1,2,0,17
10253,0,0,0,10
10254,7,22,1,133
10257,5,13,9,251
10258,77,372,218,7571
10259,0,0,0,29
10260,0,0,0,2
10264,0,0,2,76
10265,48,96,117,4803
10267,0,0,0,3
10268,0,0,0,4
10271,74,226,187,6980
10272,0,0,0,14
10273,0,0,0,53
10274,3,5,11,338
10275,68,109,83,7682
10276,0,0,0,18
10279,0,0,0,3
10280,0,0,1,35
10281,0,0,0,5
10282,3,5,6,202
10283,28,30,22,1095
10284,0,1,3,156
10285,0,1,1,46
10286,9,15,9,417
10288,10,10,6,239
10289,0,0,0,1
10290,56,151,63,7136
10291,0,0,0,4
10294,0,0,0,17
10297,3,13,4,369
10299,0,0,0,22
10300,0,0,0,4
10301,0,1,0,9
10302,0,0,0,7
10303,0,0,1,32
10304,14,47,22,1118
10305,0,0,0,2
10306,0,0,0,5
10309,1,3,0,130
10310,0,0,1,128
10312,0,0,0,5
10314,82,309,330,20755
10315,7,7,17,704
10316,0,0,0,2
10318,0,7,15,276
10320,0,1,0,23
10321,1,2,0,15
10322,12,39,6,1007
10323,0,0,0,2
10324,0,0,0,22
10326,0,0,0,3
10327,0,0,0,16
10328,3,7,2,104
10329,7,10,0,190
10331,16,13,10,632
10332,0,8,2,535
10333,0,1,1,22
10334,0,0,0,8
10335,1,5,2,455
10336,23,0,10,610
10337,0,0,0,27
10338,28,73,46,1009
10339,1,2,0,32
10340,0,2,1,83
10341,3,5,10,252
10344,32,148,157,8219
10346,0,0,0,1
10347,0,3,10,148
10348,0,0,0,2
10349,0,0,0,24
10351,0,2,0,15
10352,2,3,2,114
10356,92,213,57,7375
10358,0,0,0,10
10360,7,39,41,1294
10362,0,0,0,7
10363,5,13,23,395
10364,31,65,19,2320
10368,0,0,0,6
10369,0,0,0,2
10371,0,0,0,3
10374,0,0,0,7
10376,0,0,0,3
10378,0,0,0,2
10379,8,22,11,637
10380,27,61,16,898
10381,6,33,8,384
10383,0,0,0,1
10385,0,0,0,11
10387,0,0,0,3
10388,0,1,2,20
10389,5,6,14,333
10392,866,2733,2089,91341
10394,0,0,0,11
10396,2,2,4,270
10397,0,0,0,14
10399,0,0,0,21
10402,7,30,12,536
10403,0,0,0,16
10405,19,15,1,145
10406,0,0,2,20
10409,0,0,0,28
10412,107,249,171,5697
10413,0,2,0,21
10417,1,0,0,44
10418,3,18,9,304
10419,0,0,1,12
10420,0,0,0,45
10421,3,6,0,43
10422,0,0,0,18
10423,1,0,0,4
10425,0,0,0,7
10426,0,0,1,17
10427,0,0,0,6
10429,0,0,0,15
10430,0,0,0,4
10431,614,1489,499,40601
10432,0,1,0,7
10434,1,0,0,25
10436,0,0,0,2
10438,1,1,0,7
10445,0,0,0,3
10446,3,9,9,766
10447,0,0,0,11
10449,0,0,1,19
10451,0,1,0,1
10454,2,2,12,422
10455,0,0,0,26
10456,44,8,6,699
10458,0,0,0,32
10459,0,0,0,2
10460,65,193,120,6201
10461,0,1,0,4
10463,0,3,0,14
10464,16,76,45,1019
10465,4,12,9,254
10466,5,13,11,364
10467,5,13,3,445
10469,0,0,0,6
10470,1,1,0,44
10471,0,0,0,8
10472,73,149,20,2310
10477,0,0,2,36
10478,0,0,0,3
10479,0,0,0,19
10481,16,298,325,12379
10482,3,14,0,73
10485,3,2,0,39
10486,1,11,3,144
10489,0,0,0,10
10491,0,0,0,4
10494,1,2,3,32
10496,0,7,0,30
10497,0,0,0,2
10498,0,0,2,4
10500,20,25,15,627
10501,30,85,19,2556
10502,0,0,6,73
10503,4,8,4,359
10504,0,0,1,54
10505,0,0,0,6
10507,346,445,132,10204
10508,0,0,2,556
10509,0,0,0,2
10511,0,0,2,38
10513,0,0,0,5
10514,9,11,5,226
10517,1,1,0,49
10518,1,3,0,100
10519,5,14,2,339
10520,32,147,176,4538
10522,6,11,3,108
10523,205,481,375,17811
10524,24,230,25,3163
10527,2,8,0,170
10528,0,0,0,8
10529,22,103,37,1355
10531,0,1,0,32
10532,5,19,10,607
10533,184,1203,1490,64242
10540,3,5,1,99
10542,2,2,2,97
10543,0,0,0,2
10544,30,177,136,10890
10547,3,5,5,543
10548,22,55,17,616
10550,0,0,0,3
10551,3,3,0,27
10554,5,0,2,193
10556,3,11,4,188
10557,3,4,0,30
10559,18,25,18,669
10561,0,6,0,47
10562,0,0,0,3
10563,2,3,0,55
10564,4,22,17,333
10565,2,5,0,200
10566,1,2,11,190
10567,50,439,474,15207
10568,1,2,2,74
10569,34,60,31,1605
10571,0,0,0,8
10572,0,1,0,16
10576,14,61,21,3756
10578,0,5,4,72
10579,0,0,0,1
10580,0,1,2,20
10582,8,34,123,4282
10584,0,1,0,57
10585,23,30,15,1031
10586,0,0,0,3
10588,7,11,11,615
10589,0,0,0,11
10590,71,253,202,7913
10591,0,0,0,34
10592,7,2,2,283
10593,9,12,16,777
10594,0,0,2,30
10598,1,0,0,54
10599,8,16,19,1045
10600,4,18,16,542
10601,1,3,0,3
10603,0,0,0,2
10605,0,0,0,12
10607,8,19,7,236
10608,3,0,0,32
10609,28,54,24,1985
10611,0,0,1,37
10613,10,17,1,257
10615,2,5,5,133
10616,8,18,3,824
10617,0,0,0,10
10618,6,3,3,121
10620,4,7,4,233
10621,0,0,0,2
10624,0,0,1,106
10628,0,0,1,13
10629,9,62,78,2448
10630,0,2,0,57
10635,5,11,2,173
10637,6,66,35,1618
10638,4,10,13,164
10640,0,0,0,17
10641,0,0,0,50
10643,0,4,5,566
10644,6,15,6,324
10645,0,0,0,2
10648,0,0,0,2
10649,1,10,1,149
10650,0,0,0,2
10652,0,0,0,2
10653,0,0,0,2
10654,2,4,2,74
10655,0,0,0,2
10658,0,0,0,4
10659,15,45,23,1006
10660,0,0,0,1
10661,267,1186,571,32579
10662,59,136,29,3136
10664,0,1,0,7
10666,0,0,1,39
10668,1,0,0,39
10671,0,0,0,1
10672,0,0,0,20
10673,9,20,25,721
10674,0,0,0,2
10675,0,0,0,1
10677,0,0,0,7
10678,13,44,13,1452
10679,7,15,5,143
10680,3,0,0,57
10682,1,1,1,51
10683,0,0,0,3
10686,76,171,94,4413
10688,0,0,0,3
10689,0,0,0,2
10692,0,2,0,236
10693,0,0,0,8
10694,5,10,6,224
10696,0,0,0,1
10699,1,13,20,1698
10700,0,0,1,19
10703,247,581,334,16742
10708,7,9,21,1314
10709,0,0,0,14
10710,0,0,0,4
10713,3,9,6,249
10715,4,12,9,467
10716,19,25,4,556
10720,0,3,1,45
10722,32,91,33,3063
10723,2,3,0,27
10725,26,36,11,976
10726,14,18,11,419
10727,0,3,5,505
10728,1,11,2,93
10730,2,2,1,150
10732,8,52,27,1807
10733,5,25,38,789
10734,12,48,21,1772
10735,11,18,9,880
10737,0,0,0,13
10740,40,214,568,14958
10741,11,54,8,813
10742,0,0,0,1
10743,1,1,8,273
10745,0,0,0,10
10746,0,3,1,74
10749,0,0,0,1
10750,2,6,2,79
10751,6,13,2,493
10753,57,162,113,5797
10754,0,0,0,5
10755,1,1,0,10
10757,1,1,0,54
10759,0,0,0,2
10761,28,51,4,469
10762,22,44,20,1133
10767,0,0,0,1
10768,0,1,0,9
10769,1,0,0,30
10770,0,0,0,4
10771,4,5,0,85
10772,12,19,7,319
10773,0,2,5,115
10779,10,21,2,353
10781,2,16,14,1132
10783,0,0,0,6
10784,0,1,1,75
10785,10,28,48,2394
10788,0,0,1,6
10789,4,11,6,229
10792,0,1,3,51
10795,0,8,10,548
10796,1,1,8,219
10797,4,10,9,384
10798,50,81,17,1388
10799,14,30,4,938
10802,0,0,0,6
10803,0,0,0,8
10804,123,205,71,4177
10805,0,0,0,21
10806,0,0,0,1
10808,0,0,1,4
10811,0,0,0,2
10812,0,0,0,8
10813,1,1,0,34
10814,10,35,5,596
10816,11,6,3,471
10817,5,6,8,584
10818,0,0,0,2
10821,8,25,14,688
10823,4,10,3,238
10824,2,4,1,81
10825,9,31,20,1840
10826,6,15,2,275
10827,0,0,1,24
10828,0,0,0,1
10829,0,0,0,3
10830,2,4,1,55
10832,34,68,18,770
10833,0,1,1,15
10834,0,2,0,7
10835,0,0,0,12
10836,1,9,6,376
10837,0,0,0,3
10839,6,14,28,845
10840,1,2,1,24
10841,0,0,0,4
10842,0,0,3,24
10843,1,2,3,37
10844,2,11,5,229
10845,1,1,3,17
10846,25,50,27,1378
10850,0,0,0,2
10852,0,0,0,1
10853,2,0,0,58
10854,0,0,0,5
10855,2,1,1,67
10859,1,2,0,18
10860,0,0,0,2
10861,1,3,1,22
10862,13,53,4,662
10863,0,0,0,6
10864,6,12,18,553
10865,1,0,0,6
10867,0,0,0,10
10868,1,0,0,8
10869,0,3,0,46
10871,0,0,1,11
10873,19,19,0,266
10874,1,6,4,117
10875,43,137,164,7497
10876,3,7,3,133
10877,0,0,0,1
10879,1,2,2,145
10881,0,0,0,39
10882,3,6,2,76
10884,0,0,2,4
10885,0,0,0,1
10886,3,12,5,319
10887,0,7,2,59
10889,6,13,5,323
10892,0,1,1,115
10894,865,3894,2802,131221
10895,0,1,3,235
10896,0,3,7,100
10898,0,0,0,7
10899,2,5,0,36
10900,0,1,3,217
10901,144,667,345,17467
10905,0,0,0,11
10906,8,23,5,246
10907,0,0,1,34
10908,84,100,29,1333
10909,0,1,0,1
10910,0,1,0,6
10911,0,0,0,97
10912,3,6,10,841
10915,0,0,0,2
10916,1,3,0,100
10920,45,120,48,4279
10921,0,0,0,2
10922,0,0,1,9
10925,3,8,7,350
10926,23,44,8,567
10927,4,5,3,171
10928,0,0,0,3
10929,33,57,13,634
10930,43,59,13,1373
10932,0,0,1,6
10934,1,1,0,31
10935,3,20,30,1242
10936,0,0,0,5
10937,1,0,0,23
10938,0,0,0,5
10939,7,4,4,521
10941,0,0,1,108
10944,38,29,13,782
10945,0,1,1,21
10946,0,0,0,28
10947,4,2,7,85
10948,0,0,1,3
10949,0,0,0,4
10950,0,1,0,40
10951,0,0,1,17
10952,0,1,2,42
10954,0,0,0,4
10955,0,0,0,3
10956,0,0,0,12
10957,7,14,4,224
10958,0,0,0,8
10959,0,0,0,6
10960,3,5,0,16
10961,236,523,328,20489
10962,1,4,1,48
10963,1,1,0,51
10964,0,0,0,20
10966,1,5,2,59
10967,10,9,4,527
10968,0,0,0,15
10971,0,0,0,3
10973,16,64,48,1781
10974,0,0,0,5
10975,44,106,36,2048
10976,3,33,4,319
10979,27,48,6,556
10980,0,0,0,12
10981,1,13,1,227
10983,13,31,15,1262
10984,340,910,402,22471
10987,0,2,0,79
10989,0,0,0,5
10990,3,4,3,103
10991,0,0,1,28
10996,0,0,0,14
10998,0,0,0,3
10999,0,0,0,2
11000,1,1,0,67
11001,0,1,0,2
11002,0,0,1,62
11003,0,1,0,4
11004,0,0,0,5
11006,2,0,0,17
11008,0,0,0,6
11009,2,9,1,108
11010,0,0,0,2
11012,0,0,0,1
11014,1,3,2,133
11017,0,0,0,23
11018,0,0,1,15
11020,0,1,6,33
11021,11,42,7,349
11024,0,0,0,13
11026,0,0,0,3
11028,0,0,0,17
11029,5,13,0,71
11031,0,0,0,5
11034,42,92,23,1277
11037,8,27,6,551
11038,9,33,7,938
11039,21,50,33,3280
11040,0,0,2,40
11041,0,1,0,73
11042,0,0,5,56
11045,2,1,3,112
11046,5,26,14,341
11047,13,31,19,1050
11048,0,2,1,31
11050,0,1,1,64
11051,6,19,3,248
11054,0,0,0,1
11055,11,17,3,829
11058,5,33,22,1057
11059,2,0,0,6
11060,5,11,14,455
11062,14,54,38,1471
11063,0,0,0,23
11065,0,0,0,43
11067,0,0,0,15
11068,10,22,11,340
11073,2,2,0,59
11074,1,0,0,4
11076,10,47,18,1390
11078,4,9,5,117
11079,0,1,0,9
11081,5,10,9,134
11082,2,14,15,1323
11089,4,21,7,282
11090,1,2,2,142
11091,38,24,2,674
11092,0,0,0,3
11093,1,6,4,159
11095,1,2,1,234
11096,0,3,1,61
11097,11,15,12,607
11099,1,0,0,15
11100,0,0,0,7
11101,0,4,2,150
11102,0,0,0,9
11103,58,152,122,5067
11105,0,1,0,74
11106,0,0,1,25
11108,0,1,0,5
11109,2,1,1,62
11110,0,0,0,3
11111,14,37,18,910
11112,4,2,0,36
11114,12,36,9,679
11115,2,4,0,356
11116,0,1,0,29
11117,0,2,0,46
11118,2,1,0,89
11119,0,1,0,13
11120,0,0,0,12
11121,1,15,0,199
11122,0,0,0,116
11127,4,9,1,211
11131,5,13,9,213
11132,1,2,1,48
11135,30,50,28,2369
11137,0,0,0,3
11139,0,1,1,22
11140,88,132,83,4901
11141,3,3,1,116
11143,8,17,5,252
11145,0,0,0,17
11146,2,4,3,98
11150,10,21,1,175
11151,0,0,0,6
11154,0,1,4,83
11155,0,0,0,6
11156,0,0,2,59
11157,0,2,0,5
11158,7,30,12,573
11159,11,72,58,4332
11160,0,1,2,43
11161,1,1,2,116
11162,0,0,0,4
11164,7,26,9,229
11167,0,2,0,18
11168,0,0,0,2
11170,5,11,4,346
11172,1,1,0,35
11173,0,0,0,2
11174,2,1,0,22
11177,0,0,0,30
11178,206,306,107,7298
11183,0,4,3,346
11184,11,18,27,811
11185,5,6,0,208
11186,0,0,0,5
11187,0,0,0,1
11188,0,0,0,1
11191,1,1,0,28
11192,1,3,0,25
11193,0,0,0,3
11194,1,3,0,33
11196,1,3,7,227
11197,0,0,1,6
11200,1,5,1,123
11201,3,5,3,169
11203,1,3,0,45
11204,3,8,3,401
11205,1,3,3,125
11208,0,2,0,25
11209,0,0,0,2
11210,0,0,0,3
11211,0,1,2,95
11213,0,0,0,1
11214,2,1,4,166
11215,0,0,0,7
11216,0,0,1,8
11218,0,5,1,34
11219,12,26,23,1824
11220,2,5,1,111
11221,0,1,0,4
11223,15,40,12,447
11224,0,0,0,12
11225,19,41,5,472
11226,2,3,4,115
11229,10,27,6,359
11230,0,0,0,3
11231,0,2,1,27
11236,8,27,5,680
11237,9,22,16,762
11239,3,4,1,139
11241,121,520,843,31974
11242,0,1,4,41
11244,0,0,0,4
11245,1,30,8,562
11246,0,0,0,27
11247,0,0,0,46
11249,1,1,2,40
11250,5,16,2,116
11252,1,1,0,19
11254,0,0,0,6
11255,0,0,0,7
11256,3,7,10,687
11257,0,4,3,73
11258,0,0,0,5
11261,0,0,0,3
11262,0,0,0,4
11263,0,0,0,2
11264,1,1,3,52
11265,0,0,0,2
11266,0,0,0,3
11267,3,7,0,96
11268,0,0,0,5
11270,64,200,86,3874
11271,1,1,1,48
11272,0,1,2,150
11273,19,45,13,977
11274,3,13,6,921
11275,15,13,8,399
11276,0,0,0,8
11277,0,0,0,25
11278,7,23,6,516
11279,722,3686,4687,177961
11280,1,0,0,8
11281,41,40,13,959
11282,27,30,7,445
11284,0,1,1,11
11285,0,0,0,13
11286,0,0,0,4
11288,0,0,0,3
11290,4,19,19,840
11293,1,0,0,29
11294,0,0,0,11
11295,4,16,4,308
11296,66,237,132,7675
11298,6,15,5,177
11300,5,7,4,181
11301,2,15,12,894
11303,1,0,0,58
11304,56,112,40,1492
11305,0,0,0,4
11307,37,169,98,5198
11308,8,10,1,58
11309,0,0,0,11
11311,136,176,129,6700
11313,1,0,0,57
11316,6,9,3,230
11317,9,13,3,210
11319,0,0,0,4
11320,0,1,1,37
11321,1,3,3,131
11322,6,8,0,271
11323,0,0,0,2
11324,48,103,42,1256
11325,0,0,1,49
11326,0,0,0,9
11327,41,132,34,2318
11328,1,0,0,7
11329,0,1,1,11
11330,126,441,50,3738
11331,0,0,0,1
11332,0,1,0,10
11333,0,0,0,4
11334,0,1,0,43
11335,104,191,66,5012
11336,1,1,0,2
11337,1,0,0,3
11339,18,61,55,2699
11340,4,17,7,1146
11341,0,0,0,2
11343,8,17,2,281
11344,3,1,0,28
11345,2,7,7,123
11346,2,3,1,135
11348,0,0,0,2
11350,0,0,0,7
11353,0,0,0,6
11354,7,8,3,219
11356,0,0,0,5
11358,0,0,0,5
11360,1,4,3,126
11364,1,18,31,359
11365,11,15,21,610
11366,0,0,0,19
11369,0,0,0,1
11371,0,0,1,9
11372,0,0,0,15
11373,0,0,0,6
11375,0,1,0,16
11376,181,223,62,6712
11377,6,9,2,330
11379,27,63,69,3301
11382,2,7,2,95
11384,3,0,3,116
11385,2,23,16,940
11386,0,0,0,4
11387,1,9,4,63
11388,0,0,0,8
11389,2,0,0,36
11390,0,0,0,7
11391,0,0,0,7
11392,10,25,4,296
11393,19,17,15,851
11394,0,0,0,4
11395,0,1,2,131
11396,0,0,0,10
11397,0,0,0,3
11398,16,49,35,864
11399,4,4,3,131
11401,12,27,19,711
11403,2,3,2,164
11404,0,2,2,75
11406,206,565,238,27645
11407,0,0,0,24
11410,0,1,4,246
11412,11,23,21,519
11413,1,6,9,85
11418,0,2,0,53
11419,6,6,5,304
11420,0,0,1,9
11422,2,3,0,94
11424,0,0,0,1
11426,0,3,1,22
11427,7,0,1,189
11428,1,2,2,116
11430,6,15,5,124
11431,3,11,8,679
11433,0,0,0,3
11434,1,2,1,140
11439,10,27,21,650
11440,0,0,0,4
11441,0,0,0,4
11442,0,0,0,4
11443,8,4,3,153
11444,0,2,5,293
11446,2,3,1,52
11447,4,4,4,268
11449,1,0,0,37
11450,0,0,0,83
11451,0,1,0,23
11454,2,11,53,457
11455,23,54,13,873
11457,1,0,1,40
11460,0,0,5,386
11462,0,0,0,4
11465,4,12,2,260
11466,0,3,1,82
11468,0,0,0,2
11470,9,11,17,3663
11472,0,1,0,17
11474,2,1,1,145
11475,15,65,56,3168
11476,0,0,0,7
11477,22,73,13,1217
11479,0,0,0,10
11480,1,3,2,203
11481,9,51,20,1020
11482,14,17,3,740
11484,1,2,0,25
11486,0,0,0,194
11487,0,9,0,56
11489,111,154,81,5963
11491,0,0,0,16
11492,36,129,59,2588
11493,21,40,12,1419
11494,0,2,0,63
11495,0,0,2,28
11496,0,0,1,11
11497,197,278,96,4746
11498,14,20,7,349
11499,38,95,27,1788
11500,0,0,0,17
11502,2,8,1,142
11503,0,1,0,4
11504,0,0,0,2
11505,0,0,1,56
11508,22,67,65,2363
11510,7,15,13,289
11511,3,8,0,30
11512,17,26,4,432
11513,5,5,5,182
11514,0,0,2,51
11516,0,0,0,2
11518,0,0,0,4
11519,0,2,2,160
11520,9,83,103,7021
11521,6,0,1,130
11522,1,0,1,115
11524,0,0,0,1
11527,3,3,0,31
11528,0,0,5,159
11529,23,72,4,362
11531,7,7,0,25
11532,1,7,7,291
11534,0,0,0,16
11535,0,0,0,9
11536,3,12,8,311
11537,548,1227,336,19334
11538,0,0,0,15
11541,1,0,1,44
11543,0,0,0,1
11544,0,2,5,243
11546,0,1,0,31
11547,0,0,0,2
11549,5,5,6,469
11550,0,0,0,48
11551,13,34,14,759
11552,439,1654,1494,74627
11553,1,3,1,312
11555,0,0,0,13
11557,1,2,1,27
11558,0,0,0,6
11559,0,0,0,1
11561,0,0,0,1
11564,14,49,24,1353
11565,8,0,6,403
11566,4,2,1,399
11568,0,5,7,271
11569,0,0,0,34
11570,0,0,0,1
11571,0,0,0,6
11575,0,0,0,3
11579,4,17,2,191
11580,1,5,1,85
11581,0,1,0,12
11583,0,0,0,2
11584,10,31,10,214
11585,8,2,2,114
11586,0,0,0,1
11589,68,90,51,3288
11591,1,1,0,6
11592,0,0,0,2
11593,0,0,0,2
11594,0,0,1,2
11595,8,34,19,1337
11596,1,2,0,16
11597,9,15,4,153
11598,0,0,2,17
11599,52,91,32,1148
11600,0,0,0,21
11602,0,0,0,102
11603,3,0,4,149
11604,33,59,4,311
11606,26,50,10,959
11610,19,30,9,924
11611,7,21,15,755
11613,3,4,0,35
11614,0,0,0,28
11616,14,26,7,848
11618,37,109,52,4851
11619,0,0,0,4
11620,1,1,0,5
11621,12,21,19,648
11622,24,50,44,2218
11623,495,1152,846,43527
11624,3,6,3,114
11625,23,81,66,1499
11627,0,1,1,28
11628,0,0,1,19
11629,0,0,0,2
11631,7,13,9,341
11632,3,7,3,418
11633,6,7,3,228
11635,0,0,0,4
11636,9,3,3,387
11638,2,4,4,418
11639,7,13,11,563
11640,0,1,0,20
11641,5,5,9,268
11642,0,0,0,3
11643,19,13,10,568
11644,8,21,13,711
11645,8,16,1,202
11646,0,0,0,7
11647,3,9,1,189
11648,0,0,0,2
11650,7,19,13,786
11651,0,2,1,46
11652,191,533,604,24060
11653,0,0,0,3
11654,1,2,2,72
11655,1,2,0,38
11657,2,5,3,139
11659,2,3,0,18
11663,6,20,12,597
11664,15,42,7,777
11667,0,0,0,2
11668,0,0,1,9
11669,0,0,0,3
11670,0,0,0,4
11671,0,0,0,28
11673,0,0,0,7
11674,0,0,0,4
11675,0,0,0,51
11676,0,1,0,10
11678,6,24,0,90
11679,7,17,2,244
11680,35,102,29,1210
11681,2,1,0,82
11682,0,0,0,3
11683,0,0,0,7
11684,2,4,3,105
11685,16,19,22,1351
11687,48,129,56,1738
11688,0,6,2,213
11689,5,3,1,150
11691,47,157,62,2390
11693,6,8,2,184
11694,0,0,4,43
11695,38,2,14,1053
11696,0,0,0,127
11697,5,17,9,293
11698,0,0,0,4
11699,4,11,2,300
11702,13,43,19,837
11703,9,19,2,146
11704,7,10,4,86
11705,0,5,10,426
11707,0,0,2,31
11708,0,0,0,17
11709,1,3,0,60
11711,0,0,0,17
11714,0,0,0,23
11716,2,5,4,415
11720,10,7,1,222
11721,42,89,76,3720
11722,2,2,0,10
11725,1,1,1,36
11731,4,20,4,472
11733,11,17,6,458
11735,1,1,0,3
11736,0,0,1,34
11739,0,0,1,43
11740,9,18,19,1300
11741,2,0,0,58
11742,3,10,14,369
11743,0,0,0,2
11744,0,1,0,16
11745,0,0,0,9
11748,0,0,0,6
11749,0,0,0,2
11750,133,162,36,1991
11754,11,0,0,45
11756,72,137,114,5209
11757,157,385,183,10449
11759,0,0,0,8
11761,10,13,2,258
11763,18,99,114,4830
11765,2,6,0,113
11766,0,0,0,13
11767,1,1,1,13
11768,0,0,0,1
11769,1,2,0,30
11770,4,12,25,326
11771,26,55,46,2062
11772,0,0,1,32
11773,1,6,1,152
11774,78,92,41,2732
11776,5,31,33,1916
11778,0,0,0,10
11779,8,29,0,97
11780,1,2,1,43
11781,0,0,0,69
11782,0,3,11,207
11784,1,3,8,265
11785,0,0,0,40
11786,2,2,0,46
11787,0,0,0,43
11788,0,0,0,23
11790,5,8,4,443
11791,0,9,21,190
11792,0,0,0,6
11793,2,3,5,257
11797,28,35,35,3163
11799,0,0,1,20
11801,1,3,1,39
11802,39,84,8,977
11803,0,6,4,189
11804,7,10,2,412
11806,1,0,2,94
11807,0,0,2,55
11808,3,4,2,257
11809,0,0,0,12
11810,0,0,0,13
11811,1,3,3,135
11812,0,0,0,2
11813,4,8,3,133
11814,0,0,0,1
11815,9,23,3,285
11816,0,1,2,102
11817,0,0,0,3
11818,1,1,5,139
11819,0,0,0,2
11821,55,115,51,4171
11823,0,0,0,8
11824,578,1896,1329,67306
11825,1,2,3,118
11826,1,4,5,304
11828,1,0,0,5
11830,0,0,0,5
11831,0,0,0,4
11832,1,14,17,992
11833,7,17,14,575
11834,50,163,189,8758
11835,3,3,4,114
11836,1,4,3,127
11837,17,29,21,1279
11840,24,78,29,2082
11842,0,1,0,27
11843,0,0,3,35
11844,1,1,0,0
11845,3,6,3,199
11847,0,3,0,41
11849,1,0,0,20
11851,0,4,1,76
11852,0,2,1,64
11853,0,0,0,10
11854,0,0,0,5
11856,5,14,31,951
11858,0,0,0,4
11859,2,1,0,35
11861,15,6,5,121
11865,0,0,1,3
11867,1,0,0,10
11869,0,0,0,67
11870,0,0,0,10
11871,0,0,0,1
11872,4,34,22,566
11874,0,0,0,9
11875,0,3,0,19
11876,16,55,15,868
11877,0,0,0,40
11878,0,0,0,3
11879,46,91,21,1739
11880,1,0,0,30
11882,2,9,8,150
11883,13,12,9,667
11884,0,0,0,4
11886,2,4,1,145
11888,3,6,7,181
11889,2,2,4,237
11894,38,68,22,1525
11895,56,206,49,1887
11896,0,0,0,4
11897,1,0,3,40
11899,0,0,1,19
11904,14,50,79,2627
11905,0,0,0,2
11906,0,1,0,59
11909,12,53,97,1966
11911,0,0,0,1
11913,0,0,0,4
11914,102,363,183,6289
11915,0,0,0,6
11916,2,5,8,239
11917,12,36,23,2128
11918,1,3,2,45
11920,0,0,0,26
11923,0,4,3,59
11924,23,57,8,588
11925,5,37,25,1468
11926,0,0,0,26
11930,0,0,0,22
11931,1,0,0,58
11932,0,2,0,154
11933,1,12,0,122
11934,8,8,1,214
11935,1,2,0,45
11936,0,0,0,14
11939,5,6,1,143
11940,1,0,0,31
11942,0,0,0,2
11943,1,0,0,80
11945,1,1,7,104
11947,3,7,3,181
11948,0,0,1,13
11950,0,0,6,196
11952,24,66,6,1567
11953,5,3,0,64
11954,17,34,9,570
11955,5,7,4,688
11956,37,91,19,1105
11957,3,16,8,365
11959,0,1,0,2
11960,1,3,0,87
11963,0,0,0,17
11964,1,1,1,47
11965,16,33,21,921
11966,2,9,4,196
11967,11,31,56,807
11968,0,1,0,35
11969,2,3,2,51
11974,9,37,9,433
11975,0,0,0,5
11976,0,3,1,114
11977,0,0,0,69
11978,0,0,0,1
11980,0,1,0,18
11981,51,133,136,5974
11985,2,6,6,382
11987,1,2,0,29
11988,0,0,0,15
