user_id,buy,cart,fav,pv
49566088,0,0,0,278
49572212,0,0,0,22
49579858,10,11,0,308
49598175,1,17,0,15
49608592,0,37,3,390
49610523,8,13,7,562
49614536,23,37,9,779
49622041,1,28,24,618
49646570,1,0,0,3499
49660995,2,5,0,278
49683822,16,93,8,918
49755294,16,30,0,628
49772948,12,14,2,1055
49784280,1,0,19,144
49787656,8,1,69,1000
49804930,3,6,0,551
49815803,6,2,7,805
49823478,14,1,0,225
49830169,8,6,26,829
49841922,15,43,3,1152
49844654,4,67,4,1072
49847741,3,1,0,944
49848032,16,80,0,2229
49871598,67,113,3,865
49893764,6,11,4,2020
49896332,3,19,0,661
49904939,3,0,5,744
49911829,4,1,0,372
49935957,3,2,0,80
49943190,15,33,0,1371
49949443,0,3,17,214
50010860,6,67,87,1906
50020786,6,2,38,1587
50030868,9,37,5,836
50033888,0,5,0,81
50042882,22,23,0,578
50062533,7,8,0,415
50066882,13,5,0,1295
50071113,3,26,0,366
50088028,11,58,0,738
50099861,2,21,3,347
50145534,17,9,0,274
50146318,2,0,1,29
50157359,1,4,2,40
50157444,3,0,6,72
50169478,12,29,99,1088
50196156,32,101,4,1620
50197899,2,8,61,1464
50198894,1,1,0,110
50200830,1,20,12,638
50208513,1,0,1,9
50242093,13,2,0,181
50244004,127,267,76,2147
50312283,5,10,0,703
50312387,11,31,16,579
50323186,1,5,19,1196
50331917,6,5,0,191
50343169,5,6,0,1378
50343267,16,15,1,534
50346435,37,68,0,2017
50347397,1,0,1,22
50349864,3,4,0,587
50355045,2,2,1,201
50372642,9,16,10,808
50430840,2,1,0,325
50443823,9,111,0,1082
50478366,9,3,2,546
50530013,6,7,0,67
50553250,11,60,50,3275
50555770,2,0,0,29
50597161,0,5,0,184
50608870,1,2,0,24
50616987,6,1,9,192
50627823,3,10,2,322
50641447,0,37,5,784
50660286,1,2,2,646
50672934,3,0,15,722
50673557,45,253,2,5365
50698254,9,31,0,304
50703618,16,45,1,771
50704206,3,5,1,141
50706256,9,8,0,406
50721809,7,1,16,581
50728797,1,0,0,106
50743966,11,25,2,477
50747233,14,9,26,368
50759397,28,7,29,1904
50764909,13,22,27,962
50777514,3,13,18,615
50782707,0,0,2,126
50802614,6,5,1,303
50823792,14,0,4,1123
50834210,20,4,0,531
50857110,27,9,104,823
50864448,0,0,1,21
50871193,8,0,8,277
50900446,22,29,24,562
50904788,30,76,700,5097
50905621,0,0,0,17
50914255,24,16,0,557
50927089,6,31,2,846
50960524,24,50,0,785
51013339,22,111,6,2165
51026496,12,36,0,674
51053646,16,39,44,895
51059755,14,29,29,1499
51065301,0,0,0,11
51085123,4,3,11,527
51098608,8,2,52,3411
51099335,33,88,8,813
51123305,5,15,117,2654
51169540,15,6,94,1171
51176209,10,21,1,497
51204443,4,0,33,665
51223653,3,13,1,410
51233471,6,1,12,375
51234996,15,53,7,529
51298155,7,3,2,252
51311734,22,52,6,878
51326262,10,38,14,1981
51341836,33,163,283,5075
51402536,6,14,0,644
51411267,10,3,5,160
51417755,11,12,0,135
51426415,9,261,20,1244
51429394,12,18,0,960
51431196,21,103,2,996
51435164,65,386,2,5618
51435191,24,28,11,988
51436651,6,6,0,69
51455170,3,4,0,1315
51473167,0,18,8,135
51492142,441,598,208,8156
51503232,25,53,3,2118
51597514,18,81,2,651
51602649,11,16,16,770
51612422,13,40,0,1275
51619092,2,6,0,83
51666038,19,14,16,781
51688276,0,0,0,1757
51689371,44,2,5,1839
51703365,7,48,0,492
51724638,0,13,0,237
51763538,4,166,136,2461
51771947,15,12,0,352
51778843,0,1,1,90
51843348,0,2,0,189
51852920,0,2,0,99
51880896,3,30,0,813
51926383,8,16,0,339
51926941,28,49,79,6534
51932351,0,23,1,462
51940848,22,29,118,3613
51945411,6,1,14,638
51946048,6,7,1,367
51948061,0,14,0,74
51969724,1,4,0,53
51969859,4,0,0,245
52042648,27,9,23,928
52046180,1,0,0,582
52057006,25,16,60,2032
52066451,2,0,0,21
52072237,12,54,0,1036
52110227,38,55,6,1644
52116816,14,54,2,1873
52137505,2,24,3,477
52196654,7,39,0,394
52256064,31,30,2,1310
52302535,33,31,197,1514
52316129,8,5,67,561
52368085,8,107,1,2203
52372344,11,10,13,420
52394552,5,2,4,759
52395429,28,8,9,1315
52411237,4,8,2,869
52416277,15,7,35,432
52431232,5,17,0,258
52448630,3,9,1,853
52461307,1,0,1,17
52505405,14,45,1,2611
52512070,4,17,0,149
52523285,3,16,0,659
52523404,1,4,0,566
52525317,7,42,1,1397
52534043,22,51,0,3320
52548753,21,19,33,1430
52559406,0,8,382,3080
52571164,15,23,25,849
52577851,62,792,10,12555
52578253,7,15,1,839
52580712,59,185,2,2306
52588100,3,1,9,319
52589143,11,7,3,900
52592137,6,4,1,163
52610344,2,8,73,910
52610714,12,55,11,2003
52622361,11,3,0,711
52655107,2,0,0,44
52660721,21,452,495,5672
52665292,1,1,0,34
52683211,9,11,86,830
52741439,0,9,2,840
52749694,0,11,0,444
52757653,2,3,0,200
52763242,19,25,50,1160
52772551,20,42,188,12238
52785857,2,27,1,1615
52795855,2,18,0,594
52797666,4,2,1,287
52807388,1,11,2,122
52808446,6,42,4,2106
52820979,7,1,0,182
52824803,0,0,0,73
52825214,2,0,10,914
52842050,13,88,2,2032
52844100,9,6,20,488
52853607,17,44,5,892
52891027,7,186,0,1541
52892259,18,46,0,918
52895098,13,73,25,3225
52951149,3,20,111,1051
52953942,7,12,3,567
52957351,7,40,2,3340
52986601,0,64,12,356
52987418,0,0,0,19
53002589,6,42,37,1379
53026057,1,12,0,171
53027024,20,96,6,7860
53027238,19,21,42,845
53046771,6,9,6,497
53051494,1,0,0,1026
53080199,48,202,169,11618
53119472,6,15,0,252
53135843,11,10,0,240
53150140,59,93,133,6033
53154333,3,18,0,938
53162708,22,39,17,1637
53167968,8,2,12,1596
53181731,0,3,0,606
53219515,4,0,14,2121
53227937,27,90,7,1492
53235769,7,12,0,1342
53245132,3,1,1,1477
53247630,3,13,0,89
53253442,2,2,1,431
53281938,0,4,9,150
53308425,0,2,14,368
53364820,14,33,0,560
53391754,2,9,0,254
53396017,3,0,19,471
53406644,15,7,0,566
53416987,68,212,3,2197
53438473,20,117,1,2025
53451276,9,0,10,556
53470960,4,5,6,392
53472380,1,1,0,80
53476899,4,7,2,294
53516043,0,0,2,146
53517495,12,4,0,676
53527205,1,2,0,36
53538099,47,162,2,2456
53552500,15,19,8,901
53560831,13,214,19,2956
53568053,19,90,21,2949
53569008,20,63,96,1921
53621147,9,9,8,1008
53629148,3,0,19,220
53640860,0,1,0,174
53647731,9,33,2,627
53672814,11,48,0,799
53687535,9,39,18,1605
53688011,18,18,1,731
53688809,2,0,0,405
53693834,0,0,0,68
53708814,2,9,3,2268
53711406,3,4,4,409
53733006,1,3,0,97
53751383,12,22,2,947
53767362,4,3,1,88
53779445,29,34,6,2223
53788912,14,145,1,3459
53788959,0,0,0,63
53791136,0,0,0,12
53797092,6,189,6,2633
53831524,4,15,0,1114
53881441,8,3,6,367
53899840,17,21,0,1284
53910293,2,18,1,317
53916276,28,91,69,3903
53920496,4,6,0,139
53933746,1,3,0,367
54003632,15,2,346,2226
54007195,14,57,191,3163
54025878,14,19,1,618
54052732,0,14,0,240
54053723,7,1,38,393
54072669,8,22,59,1746
54073830,2,0,1,87
54117782,3,0,1,400
54133893,27,41,20,2147
54144399,29,81,3,1009
54168401,13,198,4,3175
54172442,9,20,14,1448
54187558,14,3,16,677
54200331,5,21,0,398
54204561,16,73,2,1031
54204970,2,28,5,247
54206477,12,11,1,235
54214799,9,71,38,2945
54233520,4,104,0,813
54242064,3,22,0,539
54254339,9,6,32,1170
54258366,19,25,15,680
54276328,3,39,2,549
54279484,4,64,1,739
54287358,38,45,3,1038
54299599,29,1,35,1843
54330314,13,24,1,1746
54330697,2,3,0,218
54340712,81,60,7,1252
54345635,3,8,1,363
54365017,2,0,0,146
54368655,5,3,2,93
54369998,0,0,0,285
54373708,18,12,2,1159
54388253,4,11,34,1275
54404822,22,32,0,713
54423533,10,245,6,4426
54450830,24,22,0,1250
54459439,3,30,0,153
54465497,5,2,0,103
54476739,21,3,7,863
54481329,1,2,6,213
54482567,2,0,1,31
54492776,7,0,5,1343
54522131,6,64,2,708
54547365,3,2,0,403
54554843,2,2,149,1302
54572872,2,19,16,430
54575694,0,13,14,2335
54586263,1,0,41,1624
54590569,25,115,1,1479
54597316,1,1,0,16
54598175,9,20,1,350
54658244,26,25,5,3389
54658786,2,14,162,1633
54660744,4,0,28,1434
54666554,13,15,51,2964
54668253,14,13,6,169
54669909,4,43,1,1392
54683876,7,36,0,454
54691351,0,20,1,225
54704248,9,19,0,476
54707710,3,8,20,650
54711585,39,44,49,949
54725247,50,157,159,5535
54747189,0,0,0,57
54769390,4,0,20,508
54771046,15,44,1,1386
54777788,5,2,0,82
54798076,1,0,6,174
54827821,14,8,7,523
54914362,3,2,1,166
54917114,1,7,4,231
54922233,32,44,180,2291
54949966,12,18,5,1083
54962988,2,0,27,427
54970164,43,113,0,1202
54994098,5,25,0,968
55035700,0,5,3,679
55037704,0,1,0,113
55050954,1,36,1,2194
55053280,0,1,8,118
55055762,16,77,57,2479
55060722,3,0,58,690
55101915,2,44,1,1115
55136020,10,2,0,638
55141244,10,28,4,764
55178016,7,13,6,476
55192254,2,0,88,4290
55192915,3,0,8,1740
55193222,1,17,0,85
55207467,19,234,2,5102
55219760,4,0,11,263
55252215,12,39,1,1960
55257797,20,62,2,2514
55265236,17,20,26,2715
55274592,4,5,0,553
55275004,5,4,26,429
55305887,39,66,0,1565
55333272,0,0,0,27
55345737,0,2,0,34
55369150,1,19,0,448
55381200,14,7,1000,5428
55415825,2,0,51,768
55440618,5,3,0,441
55441310,2,0,1,239
55456593,2,5,0,55
55467860,14,4,13,689
55487726,6,11,8,385
55501034,13,6,132,1487
55528877,10,6,2,163
55530513,6,50,0,999
55548424,9,39,28,1159
55556537,4,11,5,626
55561552,31,32,1,638
55575058,23,64,0,1277
55576078,0,0,27,571
55588418,8,17,37,1443
55588786,1,1,6,336
55603065,6,7,7,584
55605483,97,145,174,3825
55619772,2,0,0,312
55639966,14,20,8,633
55668630,14,73,1,578
55685159,61,133,1,1832
55694827,15,29,1,353
55721608,3,8,2,468
55749305,11,22,62,1552
55764582,3,6,5,352
55766107,1,0,0,236
55821833,11,14,73,872
55828617,2,1,1,488
55832101,1,0,0,2
55832398,5,198,11,3556
55836212,22,70,0,837
55864105,2,2,0,76
55882028,10,1,7,290
55884426,24,31,0,291
55889877,29,175,1,1082
55890664,8,2,44,828
55948598,13,82,0,961
55961337,0,0,0,113
55975460,15,11,34,1483
56002069,12,99,6,1065
56009546,13,21,1,804
56045820,0,1,18,649
56053530,9,49,79,3873
56063372,0,32,162,1201
56096607,3,1,8,463
56105906,3,8,1,341
56119326,2,9,1,530
56124730,11,5,41,384
56161120,6,8,4,733
56167258,5,15,0,528
56186882,15,13,15,948
56199602,19,6,40,766
56201536,1,0,0,150
56205838,2,5,105,890
56210078,13,56,3,1701
56219133,13,6,0,164
56245076,17,137,128,3486
56259246,0,0,17,1559
56265199,25,1,62,1056
56278193,36,37,8,1587
56279008,1,11,1,244
56296919,2,3,7,1538
56346664,0,3,22,638
56367782,12,53,1,958
56373208,14,12,1,542
56376570,5,15,40,2678
56377036,19,23,7,620
56399419,10,41,0,579
56410564,2,9,0,690
56423900,6,10,1,530
56444539,34,42,17,1558
56462249,46,470,2,8860
56466888,10,12,48,689
56472082,22,10,13,701
56473138,0,2,0,934
56481977,17,70,1,1566
56491938,11,23,121,1290
56498242,8,33,153,1979
56498516,23,12,82,2132
56528086,8,17,1,749
56539722,9,12,0,663
56541900,8,0,129,1682
56554346,12,24,59,790
56558948,16,235,28,2192
56560718,251,362,312,5342
56575580,16,132,2,3017
56591452,6,10,0,748
56592437,7,43,0,539
56646633,6,1,0,369
56649801,5,11,5,449
56652874,0,4,0,96
56653402,56,234,9,5749
56676769,23,60,0,2164
56690952,33,269,103,6251
56708793,24,32,113,4057
56709846,8,6,0,337
56735134,19,51,40,1744
56756873,31,14,1,960
56790163,3,3,4,2505
56797391,57,75,1,1914
56800934,35,40,63,1574
56820067,14,8,0,571
56823809,26,77,62,1025
56830095,26,10,112,4037
56840376,10,6,29,1249
56845243,15,18,26,375
56868935,7,4,5,391
56878355,11,11,2,580
56879645,0,0,0,572
56886732,27,173,2,2090
56892801,36,60,26,4107
56905856,4,10,2,350
56920355,13,38,2,531
56946643,15,16,0,216
56960895,4,6,0,176
56970308,30,30,0,63
56972597,1,0,0,70
56978241,12,11,0,719
56981425,19,11,3,1106
56995817,3,10,2,215
56997547,20,3,24,848
57015662,13,54,6,1323
57033180,14,88,9,841
57041703,11,42,1,1101
57047656,7,20,3,327
57062999,8,6,0,665
57074474,4,1,1,160
57080557,23,48,1,690
57097264,15,90,15,2542
57105532,44,268,259,7650
57115045,1,8,0,130
57122531,2,0,2,18
57140122,1,0,0,276
57160373,1,28,0,453
57175975,15,58,49,1507
57190135,23,22,44,1292
57233563,3,4,2,150
57273009,9,2,26,678
57275898,19,22,1,1148
57295673,7,31,0,1736
57299030,2,5,7,177
57301300,25,25,154,1571
57350677,9,0,11,797
57357642,0,3,0,21
57386575,4,4,392,2241
57391950,1,53,4,2041
57406426,0,0,0,47
57408837,30,32,0,1446
57432185,10,10,0,1089
57432644,5,12,0,391
57447913,52,138,95,2720
57450756,12,0,0,309
57454165,30,44,0,1486
57475934,3,35,3,735
57499087,26,111,3,1611
57518362,11,40,6,897
57548588,29,79,0,563
57577068,2,9,12,1003
57593115,10,63,1,1112
57607228,13,3,69,2269
57618932,2,1,15,538
57625459,1,2,0,104
57628198,19,103,0,1260
57636921,19,12,157,5053
57638892,66,5,0,1076
57664277,0,8,1,248
57672659,4,2,2,682
57685274,7,2,5,441
57695809,0,4,1,635
57728595,9,59,64,2245
57773119,5,22,1,760
57787294,7,26,2,1163
57808521,34,21,1,1849
57810665,3,22,0,302
57824292,9,12,19,2088
57834315,1,17,8,375
57843315,11,14,0,583
57846106,0,8,0,340
57857118,18,128,6,3679
57861697,7,0,14,338
57877811,0,2,82,683
57921246,1,0,1,151
57934665,0,0,0,125
57938833,4,2,0,224
57940111,11,7,57,554
57949136,20,104,6,4036
57950413,8,7,0,347
57954612,0,0,0,16
57981025,47,77,36,4820
58008140,29,64,11,698
58011702,10,3,7,170
58040963,7,25,0,162
58072344,0,3,0,244
58089074,11,26,1,533
58089987,19,70,1,1710
58129501,0,26,0,367
58134314,16,130,2,5063
58156669,7,2,8,470
58157288,5,3,25,877
58173672,3,2,1,30
58188922,23,70,2,1968
58199565,10,19,19,869
58207246,28,17,3,2262
58207544,29,72,182,3638
58207688,1,9,4,220
58238111,20,3,61,1401
58280056,13,20,0,534
58327324,10,37,2,261
58333326,10,20,1,260
58391417,7,10,1,630
58422836,6,62,2,734
58423360,5,4,20,690
58437782,38,90,46,2309
58444103,5,33,0,405
58456864,17,77,2,2279
58468151,2,3,7,236
58479383,2,2,1,869
58483297,14,27,13,378
58538583,6,7,9,282
58559704,23,18,49,1116
58581609,8,1,249,5663
58585610,3,5,0,253
58663495,2,1,27,376
58727397,16,0,4,415
58757200,5,0,4,215
58778870,11,2,14,696
58784511,18,15,2,360
58805712,14,0,13,576
58812216,49,143,1,4499
58814819,6,14,0,531
58843715,4,5,1,1254
58849452,8,10,93,2523
58871895,38,31,1,1785
58874603,6,0,5,547
58902373,3,54,232,2422
58992390,2,33,3,2351
59012689,21,45,0,331
59056293,6,12,3,467
59057185,6,14,1,218
59076389,5,20,0,609
59076519,6,47,7,1688
59106109,18,29,6,1345
59114937,13,5,4,831
59127123,29,49,38,1715
59127538,17,33,11,1127
59131217,29,56,152,2328
59138148,5,0,23,125
59144894,4,3,2,426
59167469,1,35,1,414
59172718,0,0,0,12
59174013,5,1,28,799
59178238,7,8,17,908
59182141,6,28,1,630
59214580,37,77,26,3653
59241675,5,40,0,317
59244307,5,6,0,201
59247271,35,22,46,1034
59248477,20,178,14,3527
59270559,0,20,22,863
59283998,0,0,0,8
59286093,0,4,0,370
59302934,1,0,0,229
59317386,0,3,0,133
59318036,20,14,0,640
59323197,2,0,0,389
59354562,23,47,14,1284
59394022,19,29,2,780
59412514,8,40,2,846
59413510,23,106,176,4043
59419662,10,13,0,366
59422637,67,216,16,4099
59462013,6,35,4,968
59473714,6,19,175,671
59480165,1,3,2,806
59495705,8,0,32,450
59511789,34,263,1274,18558
59518778,2,4,7,459
59540963,7,33,3,1413
59547613,0,32,4,451
59564210,16,31,0,2680
59567091,53,343,13,10399
59575247,0,1,1,753
59621698,12,1,2,807
59622953,7,1,84,960
59627027,8,48,1,1021
59648886,5,9,0,422
59654133,8,14,2,513
59659116,13,134,13,7218
59660896,22,29,1,2429
59674270,22,79,2,1235
59688022,5,3,14,945
59691950,10,25,17,903
59698667,20,0,8,308
59705015,4,2,3,744
59731095,31,125,3,1916
59736074,4,14,0,448
59737169,28,26,4,785
59746563,5,5,5,455
59763374,25,1,11,557
59766636,1,4,0,209
59767111,1,0,4,164
59779793,10,29,3,3782
59781040,5,39,1,846
59781337,72,343,2,4706
59783248,5,5,51,2142
59791208,41,217,24,2450
59797150,8,3,6,521
59831058,18,66,5,3155
59833454,3,0,10,299
59860644,24,28,26,469
59864388,9,68,61,3517
59894542,51,73,3,968
59906101,0,1,0,77
59915320,15,48,0,2240
59921221,2,28,0,1436
59934685,5,0,5,397
59951693,7,39,1,935
59984080,3,2,0,101
60014035,2,0,1,80
60030689,2,3,20,702
60032019,6,16,4,397
60032762,34,44,95,7446
60051601,39,26,54,1039
60058718,3,12,0,265
60059149,0,1,0,37
60069670,1,8,9,109
60079613,6,137,265,2916
60112819,8,2,19,144
60155217,1,2,0,173
60159990,28,52,27,2796
60203830,16,30,10,1095
60238437,3,47,1,637
60239656,22,5,23,1242
60248227,20,20,0,704
60296951,14,150,112,1922
60301498,7,12,9,569
60314888,3,14,0,1473
60320022,6,7,3,1283
60330578,8,11,17,1827
60351038,5,6,16,790
60352954,10,27,7,693
60366651,20,99,212,2998
60386008,5,1,2,576
60408225,3,0,0,381
60419145,3,41,0,901
60431657,11,11,0,174
60441587,3,21,12,225
60457466,4,5,1,762
60479111,10,72,1,703
60481646,3,12,1,221
60495861,4,1,91,714
60497165,1,1,0,36
60498346,6,13,0,194
60532141,1,18,0,116
60534988,1,0,0,12
60535085,24,30,9,1393
60550509,5,8,18,600
60559051,39,3,66,1111
60575815,36,41,57,3723
60615660,2,18,1,1177
60625397,29,72,169,6238
60641267,8,0,2,132
60643405,1,7,1,458
60660094,10,17,0,155
60660467,9,18,1,1146
60674956,149,150,71,993
60686963,18,87,2,1628
60695400,10,11,0,1017
60702257,1,1,0,30
60724505,7,0,0,532
60729896,11,34,1,423
60734132,19,49,0,1345
60753044,49,148,98,1461
60756149,18,20,7,824
60802346,11,41,3,825
60802539,2,1,2,175
60815533,18,11,2,307
60826253,17,11,0,400
60879635,8,36,85,1555
60890401,5,27,1,501
60899990,8,0,5,198
60944296,4,17,4,358
60964944,17,70,7,1207
60988267,8,21,5,496
61015468,6,16,5,475
61058989,4,2,0,382
61068008,20,142,47,2314
61114029,10,2,0,387
61121803,66,110,35,1654
61134251,18,41,0,1424
61162561,18,13,0,644
61189033,0,3,0,465
61200152,6,30,3,540
61209536,21,13,6,182
61219560,11,89,52,1425
61228049,5,3,49,1344
61247967,4,36,1,395
61254091,0,0,0,99
61259086,15,58,2,957
61269594,12,8,39,2477
61328324,1,4,0,277
61336461,27,1,88,3436
61342536,23,39,7,521
61375478,0,0,0,45
61385318,10,53,0,473
61392570,3,3,15,724
61409141,1,0,0,325
61440941,4,21,0,152
61443186,14,31,0,537
61453950,25,48,72,3389
61454609,1,0,0,107
61457956,24,31,196,5751
61459598,28,118,59,3478
61472535,25,9,116,1660
61485943,3,1,9,313
61506078,36,147,2,1529
61513100,3,3,1,387
61534398,1,0,0,39
61536684,4,8,6,973
61561686,7,0,0,555
61570016,63,213,26,1646
61596634,92,199,25,4445
61626834,15,12,66,1318
61626894,7,8,180,3022
61627054,13,26,78,3569
61628772,11,123,4,1158
61636536,0,4,0,151
61644490,5,11,35,3167
61646487,0,0,5,22
61657695,10,10,0,189
61664752,10,99,0,718
61692878,47,178,169,1126
61718224,8,10,2,1821
61739067,1,1,22,1083
61740927,8,2,3,970
61743492,18,34,0,1205
61754447,15,29,0,1288
61759149,5,5,0,661
61775192,0,3,0,46
61779777,2,0,34,336
61809502,6,27,87,525
61811087,16,27,0,410
61887588,5,17,55,937
61925056,8,62,1,2941
61948623,8,19,0,1146
61966309,27,26,1,658
61974693,2,0,0,235
61975328,4,15,0,853
62007671,24,29,6,1286
62024754,25,51,100,3429
62029939,7,1,20,356
62034800,11,17,3,576
62042013,22,32,128,2204
62043708,18,81,2,1052
62068426,101,319,20,4822
62073731,12,74,80,3284
62090894,12,84,0,2519
62107563,4,1,1,132
62118780,2,1,0,90
62124329,2,2,31,632
62126989,6,28,0,597
62142957,14,111,2,3714
62173755,6,10,44,668
62177780,43,108,0,1426
62192186,2,4,66,883
62225943,13,9,2,919
62290638,0,9,0,321
62305709,9,0,0,351
62320046,20,29,0,952
62324857,4,0,0,126
62334433,0,0,2,240
62355811,12,0,48,482
62359568,5,3,0,542
62360262,8,2,138,7330
62364748,41,56,1,1455
62373202,15,9,2,1933
62393322,11,5,47,1015
62394339,36,58,41,1253
62409605,13,48,0,1457
62443822,8,7,4,304
62458338,24,21,24,1157
62478205,5,30,0,728
62492081,3,1,0,81
62546002,4,4,15,220
62560245,12,2,4,1755
62569699,12,25,5,1090
62571710,50,137,17,3114
62575215,1,17,0,874
62579531,0,0,0,26
62580886,11,1,3,491
62581364,24,9,131,2477
62585019,2,2,1,117
62585395,25,32,1,800
62603444,13,95,4,2369
62603897,5,10,0,583
62639453,3,41,1,1043
62672024,4,12,4,548
62699395,1,0,0,125
62733933,10,13,0,194
62740391,3,7,1,840
62764698,2,8,2,981
62764948,23,81,308,3290
62781637,31,34,26,550
62786039,3,5,0,239
62806088,1,0,0,36
62808447,11,36,1,577
62809951,0,1,4,1087
62826060,21,79,236,1939
62833198,4,14,1,439
62857495,0,1,2,106
62871223,1,0,9,417
62875614,13,18,63,1015
62879516,13,45,3,487
62889051,9,51,64,1251
62901515,0,1,0,80
62918630,6,2,5,245
62925833,3,3,0,341
62941911,5,10,0,192
62944161,0,0,22,347
62944220,2,4,5,222
62969316,0,0,0,456
62989125,0,1,0,90
62989173,2,33,0,869
62994612,0,107,1,761
63001216,25,28,0,766
63052028,16,7,125,2952
63080911,5,0,25,910
63082966,12,3,0,243
63084469,21,14,0,599
63159938,9,6,31,972
63164461,7,28,0,892
63174613,23,26,0,883
63176270,12,37,7,3367
63178759,5,9,1,425
63183196,2,0,1,107
63223782,7,0,1,261
63245692,19,6,2,1731
63256758,10,70,1,3616
63281686,1,27,2,1245
63329418,21,25,127,5784
63330474,6,1,0,281
63339028,54,386,0,3345
63339213,7,6,24,695
63347672,1,1,0,117
63351357,59,35,0,534
63382216,26,68,0,1369
63382326,1,0,0,14
63394949,12,7,0,847
63398160,11,36,201,2176
63427182,58,46,0,410
63458915,28,56,1,695
63475455,12,42,0,918
63487630,0,0,0,14
63489689,37,65,30,1144
63583265,41,43,225,2095
63588363,15,24,11,350
63621977,10,15,0,376
63625417,20,160,788,4229
63702010,3,5,25,357
63705984,6,5,6,260
63727001,21,77,3,1696
63729308,7,28,0,398
63759289,10,21,1,988
63767620,16,16,5,244
63802255,15,10,6,448
63805861,12,15,88,1063
63823409,20,28,4,509
63830172,0,0,0,138
63848985,41,58,1,740
63853211,21,23,2,476
63889098,1,1,0,280
63902611,6,0,1,456
63910679,9,2,74,1253
63929694,23,13,14,2168
63959682,8,23,0,717
63960502,9,29,0,870
63973702,14,21,35,1510
63977892,1,5,1,190
64022179,2,46,2,473
64030719,10,14,6,776
64051525,7,18,0,216
64056262,2,2,0,256
64076866,1,4,26,728
64105175,6,4,7,198
64126748,10,25,2,387
64152450,5,51,63,633
64161722,0,0,0,10
64187025,5,36,1,2133
64207025,15,9,0,114
64245350,1,9,1,287
64266338,2,3,21,624
64309062,3,5,115,1587
64310783,22,67,0,1267
64318871,49,11,152,1255
64326708,5,19,0,655
64337070,1,6,0,132
64349342,2,4,0,301
64355869,16,63,47,1246
64364680,6,1,0,236
64376905,3,4,0,281
64379712,0,0,0,3
64387588,0,7,0,176
64431010,2,4,74,800
64454947,0,1,29,687
64463199,11,12,16,526
64471307,6,14,115,1664
64473744,1,0,0,131
64484514,0,5,0,49
64493138,3,2,3,365
64494141,1,0,0,21
64498534,0,3,0,44
64502137,11,9,2,2357
64505114,0,1,0,56
64557626,41,57,107,1224
64566338,0,23,0,657
64585415,13,3,71,1087
64597982,2,6,232,1000
64614030,9,1,155,3044
64641892,7,6,1,230
64643879,2,5,0,345
64649517,16,29,3,745
64675604,12,8,71,1879
64696595,8,16,147,635
64698675,7,0,2,274
64699430,3,0,23,3848
64707730,9,64,1,844
64708133,10,1,133,2598
64739789,4,4,0,261
64743108,2,6,6,595
64783805,17,42,2,790
64784548,1,1,0,271
64798736,5,1,1,122
64804685,5,0,0,475
64818293,2,6,0,72
64819934,2,2,0,133
64828869,0,0,9,584
64847438,29,86,1,1766
64863066,1,3,0,284
64881151,22,53,164,1856
64895000,0,2,0,112
64896456,1,2,0,29
64906157,10,2,0,489
64947869,3,33,0,927
65010632,7,0,0,290
65013453,42,97,102,3064
65037187,0,0,17,369
65043683,21,23,14,913
65068683,1,3,1,388
65087297,15,45,151,5121
65105058,3,0,3,248
